ID,region_parent,region_child,region_grandchild,NX,NY
3315,강원특별자치도,양양군,현남면,90,136
3316,강원특별자치도,양양군,강현면,87,140
3317,전북특별자치도,전주시완산구,중앙동,63,89
3318,전북특별자치도,전주시완산구,풍남동,63,89
3319,전북특별자치도,전주시완산구,노송동,63,89
3320,전북특별자치도,전주시완산구,완산동,63,88
3321,전북특별자치도,전주시완산구,동서학동,63,89
3322,전북특별자치도,전주시완산구,서서학동,63,88
3323,전북특별자치도,전주시완산구,중화산1동,63,89
3324,전북특별자치도,전주시완산구,중화산2동,63,89
3325,전북특별자치도,전주시완산구,서신동,63,89
3326,전북특별자치도,전주시완산구,평화1동,63,88
3327,전북특별자치도,전주시완산구,평화2동,63,88
3328,전북특별자치도,전주시완산구,삼천1동,63,88
3329,전북특별자치도,전주시완산구,삼천2동,63,88
3330,전북특별자치도,전주시완산구,삼천3동,63,88
3331,전북특별자치도,전주시완산구,효자1동,63,88
3332,전북특별자치도,전주시완산구,효자2동,63,88
3333,전북특별자치도,전주시완산구,효자3동,63,88
3334,전북특별자치도,전주시완산구,효자4동,62,89
3335,전북특별자치도,전주시완산구,효자5동,63,89
3336,전북특별자치도,전주시덕진구,진북동,63,89
3337,전북특별자치도,전주시덕진구,인후1동,63,89
3338,전북특별자치도,전주시덕진구,인후2동,63,89
3339,전북특별자치도,전주시덕진구,인후3동,64,89
3340,전북특별자치도,전주시덕진구,덕진동,63,89
3341,전북특별자치도,전주시덕진구,금암1동,63,89
3342,전북특별자치도,전주시덕진구,금암2동,63,89
3343,전북특별자치도,전주시덕진구,팔복동,63,89
3344,전북특별자치도,전주시덕진구,우아1동,64,89
3345,전북특별자치도,전주시덕진구,우아2동,64,89
3346,전북특별자치도,전주시덕진구,호성동,63,90
3347,전북특별자치도,전주시덕진구,송천1동,63,90
3348,전북특별자치도,전주시덕진구,송천2동,63,90
3349,전북특별자치도,전주시덕진구,조촌동,62,90
3350,전북특별자치도,전주시덕진구,여의동,62,90
3351,전북특별자치도,전주시덕진구,혁신동,62,89
3352,전북특별자치도,군산시,옥구읍,55,91
3353,전북특별자치도,군산시,옥산면,56,91
3354,전북특별자치도,군산시,회현면,56,91
3355,전북특별자치도,군산시,임피면,58,92
3356,전북특별자치도,군산시,서수면,58,92
3357,전북특별자치도,군산시,대야면,57,91
3358,전북특별자치도,군산시,개정면,57,92
3359,전북특별자치도,군산시,성산면,57,92
3360,전북특별자치도,군산시,나포면,58,93
3361,전북특별자치도,군산시,옥도면,43,95
3362,전북특별자치도,군산시,옥서면,54,91
3363,전북특별자치도,군산시,해신동,55,92
3364,전북특별자치도,군산시,월명동,56,92
3365,전북특별자치도,군산시,신풍동,55,92
3366,전북특별자치도,군산시,삼학동,56,92
3367,전북특별자치도,군산시,중앙동,56,92
3368,전북특별자치도,군산시,흥남동,56,92
3369,전북특별자치도,군산시,조촌동,56,92
3370,전북특별자치도,군산시,경암동,56,92
3371,전북특별자치도,군산시,구암동,56,92
3372,전북특별자치도,군산시,개정동,56,92
3373,전북특별자치도,군산시,수송동,56,92
3374,전북특별자치도,군산시,나운1동,55,92
3375,전북특별자치도,군산시,나운2동,55,92
3376,전북특별자치도,군산시,나운3동,55,92
3377,전북특별자치도,군산시,소룡동,55,92
3378,전북특별자치도,군산시,미성동,55,92
3379,전북특별자치도,익산시,함열읍,60,94
3380,전북특별자치도,익산시,오산면,59,91
3381,전북특별자치도,익산시,황등면,60,93
3382,전북특별자치도,익산시,함라면,59,94
3383,전북특별자치도,익산시,웅포면,58,94
3384,전북특별자치도,익산시,성당면,59,95
3385,전북특별자치도,익산시,용안면,60,95
3386,전북특별자치도,익산시,낭산면,61,94
3387,전북특별자치도,익산시,망성면,61,96
3388,전북특별자치도,익산시,여산면,62,94
3389,전북특별자치도,익산시,금마면,62,92
3390,전북특별자치도,익산시,왕궁면,62,92
3391,전북특별자치도,익산시,춘포면,61,90
3392,전북특별자치도,익산시,삼기면,60,93
3393,전북특별자치도,익산시,용동면,60,95
3394,전북특별자치도,익산시,중앙동,60,91
3395,전북특별자치도,익산시,평화동,60,91
3396,전북특별자치도,익산시,인화동,60,91
3397,전북특별자치도,익산시,동산동,60,91
3398,전북특별자치도,익산시,마동,60,91
3399,전북특별자치도,익산시,남중동,60,92
3400,전북특별자치도,익산시,모현동,60,91
3401,전북특별자치도,익산시,송학동,60,91
3402,전북특별자치도,익산시,영등1동,60,92
3403,전북특별자치도,익산시,영등2동,60,92
3404,전북특별자치도,익산시,어양동,60,92
3405,전북특별자치도,익산시,신동,60,92
3406,전북특별자치도,익산시,팔봉동,61,92
3407,전북특별자치도,익산시,삼성동,60,92
3408,전북특별자치도,정읍시,신태인읍,59,86
3409,전북특별자치도,정읍시,북면,59,84
3410,전북특별자치도,정읍시,입암면,57,82
3411,전북특별자치도,정읍시,소성면,57,83
3412,전북특별자치도,정읍시,고부면,57,84
3413,전북특별자치도,정읍시,영원면,57,85
3414,전북특별자치도,정읍시,덕천면,58,84
3415,전북특별자치도,정읍시,이평면,58,85
3416,전북특별자치도,정읍시,정우면,59,85
3417,전북특별자치도,정읍시,태인면,60,85
3418,전북특별자치도,정읍시,감곡면,59,86
3419,전북특별자치도,정읍시,옹동면,60,85
3420,전북특별자치도,정읍시,칠보면,61,84
3421,전북특별자치도,정읍시,산내면,61,83
3422,전북특별자치도,정읍시,산외면,61,84
3423,전북특별자치도,정읍시,수성동,58,83
3424,전북특별자치도,정읍시,장명동,58,83
3425,전북특별자치도,정읍시,내장상동,58,83
3426,전북특별자치도,정읍시,시기동,58,83
3427,전북특별자치도,정읍시,초산동,58,83
3428,전북특별자치도,정읍시,연지동,58,83
3429,전북특별자치도,정읍시,농소동,58,84
3430,전북특별자치도,정읍시,상교동,58,83
3431,전북특별자치도,남원시,운봉읍,70,81
3432,전북특별자치도,남원시,주천면,69,79
3433,전북특별자치도,남원시,수지면,67,78
3434,전북특별자치도,남원시,송동면,67,79
3435,전북특별자치도,남원시,주생면,67,79
3436,전북특별자치도,남원시,금지면,66,79
3437,전북특별자치도,남원시,대강면,65,78
3438,전북특별자치도,남원시,대산면,67,80
3439,전북특별자치도,남원시,사매면,67,82
3440,전북특별자치도,남원시,덕과면,67,82
3441,전북특별자치도,남원시,보절면,68,82
3442,전북특별자치도,남원시,산동면,69,82
3443,전북특별자치도,남원시,이백면,69,80
3444,전북특별자치도,남원시,아영면,72,82
3445,전북특별자치도,남원시,산내면,72,80
3446,전북특별자치도,남원시,인월면,71,81
3447,전북특별자치도,남원시,동충동,68,80
3448,전북특별자치도,남원시,죽항동,68,80
3449,전북특별자치도,남원시,노암동,68,80
3450,전북특별자치도,남원시,금동,67,80
3451,전북특별자치도,남원시,왕정동,67,80
3452,전북특별자치도,남원시,향교동,68,80
3453,전북특별자치도,남원시,도통동,68,80
3454,전북특별자치도,김제시,만경읍,58,89
3455,전북특별자치도,김제시,죽산면,57,88
3456,전북특별자치도,김제시,백산면,59,89
3457,전북특별자치도,김제시,용지면,60,89
3458,전북특별자치도,김제시,백구면,60,90
3459,전북특별자치도,김제시,부량면,58,87
3460,전북특별자치도,김제시,공덕면,59,90
3461,전북특별자치도,김제시,청하면,58,90
3462,전북특별자치도,김제시,성덕면,57,89
3463,전북특별자치도,김제시,진봉면,57,90
3464,전북특별자치도,김제시,금구면,61,88
3465,전북특별자치도,김제시,봉남면,60,87
3466,전북특별자치도,김제시,황산면,60,88
3467,전북특별자치도,김제시,금산면,61,86
3468,전북특별자치도,김제시,광활면,56,89
3469,전북특별자치도,김제시,요촌동,59,88
3470,전북특별자치도,김제시,신풍동,59,88
3471,전북특별자치도,김제시,검산동,59,88
3472,전북특별자치도,김제시,교월동,59,88
3473,전북특별자치도,완주군,삼례읍,62,91
3474,전북특별자치도,완주군,봉동읍,64,91
3475,전북특별자치도,완주군,용진읍,63,90
3476,전북특별자치도,완주군,상관면,64,88
3477,전북특별자치도,완주군,이서면,61,89
3478,전북특별자치도,완주군,소양면,65,90
3479,전북특별자치도,완주군,구이면,63,87
3480,전북특별자치도,완주군,고산면,64,92
3481,전북특별자치도,완주군,비봉면,63,93
3482,전북특별자치도,완주군,운주면,66,95
3483,전북특별자치도,완주군,화산면,64,93
3484,전북특별자치도,완주군,동상면,66,91
3485,전북특별자치도,완주군,경천면,65,93
3486,전북특별자치도,진안군,진안읍,68,88
3487,전북특별자치도,진안군,용담면,70,92
3488,전북특별자치도,진안군,안천면,70,91
3489,전북특별자치도,진안군,동향면,71,89
3490,전북특별자치도,진안군,상전면,69,89
3491,전북특별자치도,진안군,백운면,68,86
3492,전북특별자치도,진안군,성수면,66,86
3493,전북특별자치도,진안군,마령면,67,87
3494,전북특별자치도,진안군,부귀면,67,89
3495,전북특별자치도,진안군,정천면,68,90
3496,전북특별자치도,진안군,주천면,68,92
3497,전북특별자치도,무주군,무주읍,72,93
3498,전북특별자치도,무주군,무풍면,76,92
3499,전북특별자치도,무주군,설천면,75,93
3500,전북특별자치도,무주군,적상면,72,92
3501,전북특별자치도,무주군,안성면,72,90
3502,전북특별자치도,무주군,부남면,71,92
3503,전북특별자치도,장수군,장수읍,70,85
3504,전북특별자치도,장수군,산서면,68,84
3505,전북특별자치도,장수군,번암면,70,83
3506,전북특별자치도,장수군,장계면,71,87
3507,전북특별자치도,장수군,천천면,70,87
3508,전북특별자치도,장수군,계남면,71,86
3509,전북특별자치도,장수군,계북면,72,88
3510,전북특별자치도,임실군,임실읍,66,84
3511,전북특별자치도,임실군,청웅면,64,83
3512,전북특별자치도,임실군,운암면,63,85
3513,전북특별자치도,임실군,신평면,65,85
3514,전북특별자치도,임실군,성수면,67,85
3515,전북특별자치도,임실군,오수면,67,83
3516,전북특별자치도,임실군,신덕면,64,86
3517,전북특별자치도,임실군,삼계면,66,82
3518,전북특별자치도,임실군,관촌면,66,86
3519,전북특별자치도,임실군,강진면,64,82
3520,전북특별자치도,임실군,덕치면,64,82
3521,전북특별자치도,임실군,지사면,67,83
3522,전북특별자치도,순창군,순창읍,63,79
3523,전북특별자치도,순창군,인계면,63,80
3524,전북특별자치도,순창군,동계면,65,81
3525,전북특별자치도,순창군,풍산면,63,78
3526,전북특별자치도,순창군,금과면,62,78
3527,전북특별자치도,순창군,팔덕면,63,79
3528,전북특별자치도,순창군,쌍치면,61,82
3529,전북특별자치도,순창군,복흥면,60,80
3530,전북특별자치도,순창군,적성면,65,80
3531,전북특별자치도,순창군,유등면,64,79
3532,전북특별자치도,순창군,구림면,63,81
3533,전북특별자치도,고창군,고창읍,56,80
3534,전북특별자치도,고창군,고수면,55,80
3535,전북특별자치도,고창군,아산면,54,80
3536,전북특별자치도,고창군,무장면,53,80
3537,전북특별자치도,고창군,공음면,52,79
3538,전북특별자치도,고창군,상하면,52,80
3539,전북특별자치도,고창군,해리면,53,81
3540,전북특별자치도,고창군,성송면,55,79
3541,전북특별자치도,고창군,대산면,54,78
3542,전북특별자치도,고창군,심원면,53,82
3543,전북특별자치도,고창군,흥덕면,56,82
3544,전북특별자치도,고창군,성내면,56,83
3545,전북특별자치도,고창군,신림면,56,81
3546,전북특별자치도,고창군,부안면,55,82
3547,전북특별자치도,부안군,부안읍,56,87
3548,전북특별자치도,부안군,주산면,56,85
3549,전북특별자치도,부안군,동진면,56,87
3550,전북특별자치도,부안군,행안면,56,87
3551,전북특별자치도,부안군,계화면,55,87
3552,전북특별자치도,부안군,보안면,55,84
3553,전북특별자치도,부안군,변산면,52,85
3554,전북특별자치도,부안군,진서면,54,84
3555,전북특별자치도,부안군,백산면,57,86
3556,전북특별자치도,부안군,상서면,55,86
3557,전북특별자치도,부안군,하서면,55,86
3558,전북특별자치도,부안군,줄포면,55,84
3559,전북특별자치도,부안군,위도면,48,84
